job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,redirect_url,category,source,source_query,source_location,true_role_label
ADZUNA_5736153769,2026-05-21T12:46:58Z,ADCI - Karnataka,"Software Development Engineer, AI Business Automation, AI Business Automation, Prime Video","Bangalore, Karnataka, India",full_time,,,,"Prime Video is changing the way people watch movies, TV shows, and live sports, offering a vast library of content to a global audience. We are constantly innovating to enhance the customer experience, from how content is discovered and consumed to how we produce and deliver it at scale. Our mission is to be the premier entertainment destination, and we achieve this through a relentless focus on the customer, a passion for storytelling, and a commitment to technical excellence. We are forming a…",https://www.adzuna.in/details/5736153769?utm_medium=api&utm_source=f82dfe0b,Engineering Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5735690424,2026-05-21T06:04:57Z,Goldman Sachs Services Private Limited,Artificial Intelligence and Machine Learning Engineer Vice President,India,Unknown,,,,Role Overview As an AI ML Engineer in Compliance Engineering at Goldman Sachs you will have the opportunity to leverage cuttingedge AI ML techniques to solve complex problems and contribute to safeguarding a leading global financial institution You will work within a global team dedicated to preventing detecting and mitigating regulatory and reputational risks utilizing petabyte scale data and stateoftheart models to make a tangible impact on risk management and reputation maintenance Key Respo…,https://www.adzuna.in/details/5735690424?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5735532171,2026-05-21T02:21:23Z,PricewaterhouseCoopers,IN- Senior Associate_ Artificial Intelligence Test Automation Engineer_AppTech_Advisory_ Kolkata,India,full_time,,,,"Line of Service Advisory Industry/Sector Not Applicable Specialism Operations Management Level Senior Associate Job Description & Summary At PwC, our people in business application consulting specialise in consulting services for a variety of business applications, helping clients optimise operational efficiency. These individuals analyse client needs, implement software solutions, and provide training and support for seamless integration and utilisation of business applications, enabling clien…",https://www.adzuna.in/details/5735532171?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5735447095,2026-05-21T02:10:06Z,Southwest Airlines,AI Engineer,India,full_time,,,,"Department: Technology Our Company Promise We are committed to provide our Employees a stable work environment with equal opportunity for learning and personal growth. Creativity and innovation are encouraged for improving the effectiveness of Southwest Airlines. Above all, Employees will be provided the same concern, respect, and caring attitude within the organization that they are expected to share externally with every Southwest Customer. Job Description: As an AI Engineer Global supporting…",https://www.adzuna.in/details/5735447095?utm_medium=api&utm_source=f82dfe0b,Engineering Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5735429551,2026-05-21T02:07:14Z,Southwest Airlines,Tech Lead AI Engineer,India,full_time,,,,"Department: Technology Our Company Promise We are committed to provide our Employees a stable work environment with equal opportunity for learning and personal growth. Creativity and innovation are encouraged for improving the effectiveness of Southwest Airlines. Above all, Employees will be provided the same concern, respect, and caring attitude within the organization that they are expected to share externally with every Southwest Customer. Job Description: As a Tech Lead AI Engineer Global s…",https://www.adzuna.in/details/5735429551?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5735390497,2026-05-21T02:01:01Z,CSG,Engineering Manager - Operations,India,full_time,,,,"Summary The Engineering Manager - Operations (EM-Ops) is the single point of accountability for operational delivery, platform reliability, release management , and shared services across internal and external engineering operations teams. The EM-Ops provides direct leadership for three teams (~15 people) responsible for development and release infrastructure, including both on-premise legacy environments and cloud platforms (e.g. Amazon Web Services (AWS) , while also overseeing externally del…",https://www.adzuna.in/details/5735390497?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734856840,2026-05-20T11:25:20Z,Sutherland,Quality Lead- HRSS & HRO,"Chennai, Tamil Nadu, India",Unknown,,,,"Role: Quality Lead- HRSS & HRO (US hire to retirement process) About Sutherland Artificial Intelligence. Automation. Cloud engineering. Advanced analytics. For business leaders, these are key factors of success. For us, they’re our core expertise. We work with iconic brands worldwide. We bring them a unique value proposition through market-leading technology and business process excellence. We’ve created over 200 unique inventions under several patents across AI and other critical technologies.…",https://www.adzuna.in/land/ad/5734856840?se=Cp7gWQtW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=f82dfe0b&v=8B4EF9CF9C619DC7E489902295B6F52860010BF9,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734856093,2026-05-20T11:22:11Z,Brace Infotech Private Ltd,Artificial Intelligence Engineer,"Hyderabad, Telangana, India",Unknown,,,,"Role : AI Engineer Location: Hyderabad Exp: 5-10 Years Mode: 5 Days ( WFO) Interview : 2nd round F2F. Ready to work either Morning or Mid shifts Why This Role Matters AI in healthcare RCM is transformative. Your ML models can predict claim denials before submission, detect fraudulent patterns, accelerate payment recovery, and unlock insights hidden in millions of healthcare transactions. Unlike traditional features, ML systems compound in value—they improve continuously, adapt to market changes…",https://www.adzuna.in/land/ad/5734856093?se=Cp7gWQtW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=f82dfe0b&v=3CF598B1363B23C1CBE1D639254A817CDF304C6F,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734797651,2026-05-20T10:06:04Z,Altium,"Sr. AI Engineer, Backend (Altium)","Bangalore, Karnataka, India",Unknown,,,,"Sr. AI Engineer, Backend (Altium) Job Description Transforming Sourcing into a Competitive Advantage is the mission of Part Analytics, an Altium Company. Our AI-powered supply management software empowers manufacturing companies to accelerate product development, improve profit margin and uncover hidden risks in the supply chain. We are looking for an AI Engineer who will play a foundational role in building AI-driven capabilities within our product ecosystem. This role requires someone who can…",https://www.adzuna.in/details/5734797651?utm_medium=api&utm_source=f82dfe0b,Engineering Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734685267,2026-05-20T07:26:32Z,Movate,Client Partner – IT Services and Solutions - Cloud & Infrastructure / Cyber security,"Bangalore, Karnataka, India",Unknown,,,,"Job Title: Client Partner – IT Services and Solutions Location: Bangalore Role Overview: Movate is seeking a dynamic and strategic Client Partner to drive growth and deepen relationships across key enterprise accounts in the IT Services and Solutions domain. This role demands a consultative leader with a proven track record in managing large-scale enterprise client engagements across Enterprise Technical support services , Digital Engineering, Cloud & Infrastructure, Artificial Intelligence As …",https://www.adzuna.in/land/ad/5734685267?se=Cp7gWQtW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=f82dfe0b&v=3C5656CD7516D112AAED3F19DD19A4029F171DE8,Sales Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734682304,2026-05-20T07:21:26Z,Experion Technologies,Artificial Intelligence Engineer,"Bangalore, Karnataka, India",Unknown,,,,"Job Description / Duties & Responsibilities Design, develop, and deploy scalable AI/ML and Generative AI solutions using AWS services. Build and orchestrate AI agents using Amazon Bedrock Agents / AgentCore and related agentic AI frameworks. Develop intelligent workflows leveraging LLMs, RAG architectures, vector databases, and tool integrations. Implement AI applications using Model Context Protocol (MCP) for secure and standardized tool/model interaction. Integrate foundation models from Amaz…",https://www.adzuna.in/land/ad/5734682304?se=Cp7gWQtW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=f82dfe0b&v=603C0B5B0559F4E78B66A4DF71EC2300DC0C278F,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734432490,2026-05-20T02:24:31Z,Garrett Advancing Motion,RDE Intern,India,full_time,,,,"Description The Intern will support the development of machine learning and artificial intelligence solutions for engineering and simulation-driven applications. He/She will work with large-scale simulation data to help build, train, validate, and deploy intelligent models that improve engineering workflows, automation, and predictive capabilities. This role offers hands-on experience in AI/ML model development, cloud deployment, data engineering, and automation within a highly technical engine…",https://www.adzuna.in/details/5734432490?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5734399297,2026-05-20T02:18:23Z,Maersk,Associate AIML Engineer,India,full_time,,,,"Data AI/ML (Artificial Intelligence and Machine Learning) Engineering involves the use of algorithms and statistical models to enable systems to analyze data, learn patterns, and make data-driven predictions or decisions without explicit human programming. AI/ML applications leverage vast amounts of data to identify insights, automate processes, and solve complex problems across a wide range of fields, including healthcare, finance, e-commerce, and more. AI/ML processes transform raw data into …",https://www.adzuna.in/details/5734399297?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,artificial intelligence engineer,India,
ADZUNA_5737576338,2026-05-22T17:52:17Z,AiLogic Neural Network Pvt Ltd,Senior Data Scientist,"Hyderabad, Telangana, India",Unknown,,,,"About the Role We are looking for highly skilled and motivated Data Scientists / NLP Data Scientists / ML Engineers with strong hands-on experience in Machine Learning, Natural Language Processing (NLP), and Large Language Models (LLMs) . The ideal candidate should have practical exposure to building and deploying ML/NLP solutions in production environments, especially involving LLM fine-tuning, RAG pipelines, embeddings, and vector databases . Key Responsibilities Design, build, train, and opt…",https://www.adzuna.in/land/ad/5737576338?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=4C4266DCC8188A9A4868F09EA4023D044490B13F,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5737435602,2026-05-22T14:10:39Z,Weekday AI,Lead AIML,"Hyderabad, Telangana, India",full_time,,,,"This role is for one of the Weekday's clients Salary range: Rs 4000000 - Rs 4500000 (ie INR 40-45 LPA) Min Experience: 10 years Location: Remote (India), India, Hyderabad JobType: full-time We are looking for an experienced Lead AI/ML Engineer to solve complex business and operational challenges using advanced Machine Learning and Artificial Intelligence technologies. This role requires a strong combination of technical expertise, business understanding, and hands-on problem-solving capabilitie…",https://www.adzuna.in/details/5737435602?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5735751166,2026-05-21T07:00:07Z,Logic Planet,AI/ML Engineer,"Gurgaon, Haryana, India",Unknown,,,,"Roles & Responsibilities: Generative AI Implementation: Develop and implement generative AI models, optimize model performance, scalability, and efficiency. Prompt Engineering & NLP: Lead design and development of prompt engineering strategies to enhance AI model capabilities. Utilize cutting-edge NLP techniques for conversational AI, speech, and voice applications. Research & Innovation: Conduct research on generative AI, deep learning, and machine learning advancements to integrate new techni…",https://www.adzuna.in/details/5735751166?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5735531522,2026-05-21T02:21:18Z,EXL,Data Scientist,"Bangalore, Karnataka, India",full_time,,,,"Description Design and implement entity resolution and record linkage pipelines across multiple data sources Build and evaluate matching algorithms using classical ML, statistical scoring, and fuzzy string-matching techniques Develop attribute fusion logic to construct canonical golden records from conflicting multi-source data Analyze data quality issues, document findings, and propose remediation strategies Data Source Evaluation Assess new external data sources (open and commercial) for cove…",https://www.adzuna.in/details/5735531522?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5735418535,2026-05-21T02:05:30Z,EXL,Gen AI Engineer,India,full_time,,,,"Description Develop GenAI applications using LLMs (OpenAI, LLaMA, etc.) Build RAG pipelines and agent-based systems (LangChain, LlamaIndex) Design prompts, optimize outputs, and implement guardrails Integrate AI models into APIs and production systems Deploy solutions on cloud (Azure/AWS/GCP) Responsibilities Develop GenAI applications using LLMs (OpenAI, LLaMA, etc.) Build RAG pipelines and agent-based systems (LangChain, LlamaIndex) Design prompts, optimize outputs, and implement guardrails I…",https://www.adzuna.in/details/5735418535?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5734426039,2026-05-20T02:23:20Z,Jobgether,Senior Software Engineer (Python),India,full_time,,,,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Senior Software Engineer (Python) in India. This role is a high-impact opportunity for an experienced backend/data-focused engineer who enjoys building large-scale, distributed systems that power data extraction, processing, and search at scale. You will work on complex crawling and ingestion pipelines that collect and structure data from diverse sources such as web pages, APIs, PDFs, and documen…",https://www.adzuna.in/details/5734426039?utm_medium=api&utm_source=f82dfe0b,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5734315256,2026-05-20T02:03:13Z,Accenture,Custom Software Engineer,India,full_time,,,,"Project Role : Custom Software Engineer Project Role Description : Develop custom software solutions to design, code, and enhance components across systems or applications. Use modern frameworks and agile practices to deliver scalable, high-performing solutions tailored to specific business needs. Must have skills : Python (Programming Language) Good to have skills : NA Minimum 5 year(s) of experience is required Educational Qualification : 15 years full time education Summary: As an Applicatio…",https://www.adzuna.in/details/5734315256?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5734180016,2026-05-19T22:39:36Z,TalentOla,Gen AI Lead,"Richmond Town, Bangalore, Karnataka",Unknown,,,,"Job Title: Gen AI Lead (7 Years Experience) Job Summary: We are looking for a Gen AI Lead with 7 years of experience in AI/ML and strong expertise in Generative AI technologies. The candidate will lead the design, development, and deployment of AI-powered solutions using LLMs, NLP, and modern AI frameworks. Key Responsibilities: Lead Gen AI solution development and architecture Build and deploy LLM-based applications Work with cross-functional teams to deliver AI products Optimize AI models for…",https://www.adzuna.in/details/5734180016?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732427090,2026-05-17T19:47:34Z,Turing,Remote Data Engineer - 78243,India,Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732427090?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=3E747C4118F76D43E69351366537883E9FF9FF8B,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732387097,2026-05-17T17:45:07Z,Turing,Remote Data Engineer - 78243,"Delhi, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732387097?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=76D67E5D978C6394E76BEBB66469960365E9F57E,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732387096,2026-05-17T17:45:06Z,Turing,Remote Data Engineer - 78243,"Noida, Ghaziabad, Uttar Pradesh",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732387096?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=0C62378777921ABC1532E76E571FA6ECB101AB97,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732386312,2026-05-17T17:43:02Z,Turing,Remote Data Engineer - 78243,"Hyderabad, Telangana, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732386312?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=A7FA52229E08CBC6CF60B8406D29A926236EE8BB,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732319444,2026-05-17T15:41:16Z,Turing,Remote Data Engineer - 78243,"Mumbai, Maharashtra, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732319444?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=3ED13F5D5D9FF8857BF795C4B162B37687523183,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732318726,2026-05-17T15:40:47Z,Turing,Remote Data Engineer - 78243,"Bangalore, Karnataka, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732318726?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=BCDB90DD46CE2A7675D4093BE675C3F3307E8571,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732317998,2026-05-17T15:39:35Z,Turing,Remote Data Engineer - 78243,"Chennai, Tamil Nadu, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732317998?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=7BF4B9F1084511A32E2C4D02C7381DFA6882920D,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5732317913,2026-05-17T15:39:31Z,Turing,Remote Data Engineer - 78243,"Kolkata, West Bengal, India",Unknown,,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",https://www.adzuna.in/land/ad/5732317913?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=ABE957A4D18790CB1DA269FB8C45F247CACC6F14,Engineering Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5730228709,2026-05-15T15:24:42Z,Cyfuture,Vice President of Artificial Intelligence,"Noida, Ghaziabad, Uttar Pradesh",Unknown,,,,"About the Company Cyfuture India Pvt. Ltd. is committed to driving innovation and excellence in AI and product development. Our mission is to lead the market in AI-led digital transformation, fostering a culture of collaboration and growth. About the Role We are seeking a highly experienced AI Technology Leader who can drive the strategy, architecture, development, and scaling of AI-powered enterprise products and platforms. Responsibilities AI & Product Leadership Define and execute the organi…",https://www.adzuna.in/land/ad/5730228709?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=4D230CCAB2B49851E663CAAF84FF20FBF0154732,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5729646131,2026-05-15T02:11:38Z,Gartner,Sr Software Engineer (AI/ML/NLP) _4to6yrs_Gurgaon,India,full_time,,,,"About Gartner IT: Join a world-class team of skilled engineers who build creative digital solutions to support our colleagues and clients. We make a broad organizational impact by delivering cutting-edge technology solutions that power Gartner. Gartner IT values its culture of nonstop innovation, an outcome-driven approach to success, and the notion that great ideas can come from anyone on the team. About this role: Senior Software Engineer (AI) position having experience in classic and generat…",https://www.adzuna.in/details/5729646131?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5729633421,2026-05-15T02:10:31Z,Virtusa,GEN AI Consultant,India,full_time,,,,"Job Title\: Generative AI Developer Experience\: 3–5 Years Location\: Hybrid/Hyderabad Employment Type\: Full-time Job Summary We are seeking a Generative AI Developer with strong expertise in Azure and modern LLM ecosystems. The candidate will be responsible for building scalable, production-ready GenAI applications using Retrieval-Augmented Generation (RAG), LLMs, and multi-model integrations (including Claude and Gemini). This role requires hands-on coding experience and deep understanding o…",https://www.adzuna.in/details/5729633421?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5729624440,2026-05-15T02:09:36Z,Harman Becker Automotive Systems Manufacturing Kft,"Advanced Engineer: ML, LLM, NLP, RAG",India,full_time,,,,"HARMAN’s engineers and designers are creative, purposeful and agile. As part of this team, you’ll combine your technical expertise with innovative ideas to help drive cutting-edge solutions in the car, enterprise and connected ecosystem. Every day, you will push the boundaries of creative design, and HARMAN is committed to providing you with the opportunities, innovative technologies and resources to build a successful career. A Career at HARMAN As a technology leader that is rapidly on the mov…",https://www.adzuna.in/details/5729624440?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5729618936,2026-05-15T02:08:56Z,ERM,AI & ML Consultant,"Bangalore, Karnataka, India",full_time,,,,"Position: AI/ML Specialist – Sustainability, Health & Safety ERM is seeking skilled and motivated AI/ML professionals to join our India team as part of our global Digital Services business . In this role, you will contribute to developing AI accelerators, intelligent agents, and machine learning models that advance innovation in sustainability, health, and safety domains . At ERM, we combine deep domain expertise with a strong track record in delivering sustainability-focused digital solutions.…",https://www.adzuna.in/details/5729618936?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5728308901,2026-05-14T02:14:50Z,Avoma,Senior ML Engineer,"Pune, Maharashtra, India",full_time,,,,"Our Mission Join Avoma and work on some of the most challenging NLP problems in our mission to make every meeting more productive. Our intelligent meeting assistant helps professionals get insights and automate common tasks required for any business meeting. We leverage the latest NLP techniques to summarize meeting notes and extract key topics and action items, so our users can spend more time getting things done. The Opportunity We are looking for a Deep Learning / NLP Engineer to improve and…",https://www.adzuna.in/details/5728308901?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5728304938,2026-05-14T02:14:17Z,Observe.AI,Senior Machine Learning Engineer - NLP,"Bangalore, Karnataka, India",Unknown,,,,"About Us Observe.AI is the AI Agents platform for customer experience, designed to help organizations deliver faster, smarter, and more efficient customer service at scale. The platform enables businesses to deploy specialized AI agents that autonomously execute work across the full CX lifecycle—from handling customer conversations to supporting frontline teams and optimizing operations. Each AI agent is purpose-built for a specific role, equipped to understand context, make decisions, take act…",https://www.adzuna.in/details/5728304938?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5728101800,2026-05-13T18:57:10Z,Apptad,Client Partner – Technology Staffing & Strategic Accounts,"Noida, Ghaziabad, Uttar Pradesh",Unknown,,,,"Job Title: Client Partner – Technology Staffing & Strategic Accounts Department: Recruitment Location: Noida (Onsite) About Apptad Technologies: Apptad Technologies is a global technology consulting, AI transformation, and staff augmentation company helping enterprises build scalable digital and AI-driven capabilities across global markets. Our expertise spans: AI & Generative AI Transformation Data Engineering & Analytics Cloud & Digital Engineering Enterprise Technology Consulting GCC Enablem…",https://www.adzuna.in/land/ad/5728101800?se=dCiGWwtW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=1AF7F1798C668A2FAD1F8B58E195D127A8268353,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5727103126,2026-05-13T02:00:14Z,JPMorganChase,"Vice President, Business Intelligence - Advanced Analytics","Mumbai, Maharashtra, India",full_time,,,,"Description This mandate modernizes BI and establishes AI-driven BI as a core enterprise capability—raising the standard for modeling and visualization, operationalizing conversational analytics through LLMs and Databricks Genie, and advancing the organization from descriptive and predictive analytics toward prescriptive insights. The role partners directly with senior leadership and carries enterprise-wide visibility and accountability to accelerate decision velocity, drive adoption, and maxim…",https://www.adzuna.in/details/5727103126?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,nlp engineer,India,
ADZUNA_5737688366,2026-05-22T19:27:03Z,Weekday AI,Sales Manager,India,full_time,,,,"This role is for one of the Weekday's clients Salary range: Rs 1500000 - Rs 5000000 (ie INR 15-50 LPA) Min Experience: 6 years Location: Bengaluru, NCR, Pune, Hyderabad, Remote (India) JobType: full-time This position demands an individual with expertise in IT staffing, project-based delivery, and resource augmentation , capable of independently generating new business opportunities within the Indian market. It is a hunter role centered on acquiring new clients, securing deals, and fostering lo…",https://www.adzuna.in/details/5737688366?utm_medium=api&utm_source=f82dfe0b,Sales Jobs,adzuna_api,data engineer,India,
ADZUNA_5737586289,2026-05-22T17:53:51Z,WaferWire Cloud Technologies,Python Backend Engineer,"Bangalore, Karnataka, India",Unknown,,,,"Job Title: Python Backend Engineer Job Location: Bangalore, India (Work from Client Location) Worksite: Onsite [100%] About WCT: WaferWire Technology Solutions (WCT) specializes in delivering comprehensive Cloud, Data and AI solutions through Microsoft's technology stack. Our services include Strategic Consulting, Data/AI Estate Modernization, and Cloud Adoption Strategy. We excel in Solution Design encompassing Application, Data, and AI Modernization, as well as Infrastructure Planning and Mig…",https://www.adzuna.in/land/ad/5737586289?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=4B0E03BF5DE81FAF6573D5D9670E8A356F59F016,IT Jobs,adzuna_api,data engineer,India,
ADZUNA_5737586186,2026-05-22T17:53:50Z,Connect Tech+Talent,"Senior Vice President & India Business Head – Digital, Cloud , Data/AI, Cybersecurity","Mumbai, Maharashtra, India",Unknown,,,,"Senior Vice President & India Business Head – Digital, Cloud , Data/AI, Cybersecurity Location: India (Mumbai) Experience: 20 Years Industry: IT services Key Responsibilities & Strategic Impact Areas: Business Leadership & P& L Ownership  Lead the India business with full revenue, margin, and growth accountability.  Develop a multi-year strategic plan for the India market aligned to global priorities in Digital, Cloud , Data/AI and Cyber.  Build a scalable operating model that supports high …",https://www.adzuna.in/land/ad/5737586186?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=9723892AC0D8FEA75216B2CFAD37C23BB7535B4E,IT Jobs,adzuna_api,data engineer,India,
ADZUNA_5737586190,2026-05-22T17:53:50Z,Wayfair,Senior Scientist - Machine Learning,"Bangalore, Karnataka, India",Unknown,,,,"As a Senior ML Scientist at Wayfair, you’ll shape the future of how millions of customers are engaged through intelligent, timely, and personalized communication powered by scalable AI systems. Who We Are Wayfair is moving the world so that anyone can live in a home they love – a journey enabled by more than 3,000 Wayfair engineers and a data-centric culture. The Customer Technology (CT) science team builds and owns all the Machine Learning (ML) products that power all search, marketing, and re…",https://www.adzuna.in/land/ad/5737586190?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=C21D924A87F3B8DB089E4E58FCBD693E23033C53,Engineering Jobs,adzuna_api,data engineer,India,
