month,skill,mentions,month_index,rolling_3m,rolling_6m,pct_change_3m
2024-12-01,BigQuery,0,11,0.0,0.0,0.0
2024-12-01,Business Recommendations,15,11,15.0,15.0,0.0
2024-12-01,CI/CD,0,11,0.0,0.0,0.0
2024-12-01,Causal Inference,0,11,0.0,0.0,0.0
2024-12-01,Classification,0,11,0.0,0.0,0.0
2024-12-01,Clustering,0,11,0.0,0.0,0.0
2024-12-01,Compensation Analytics,0,11,0.0,0.0,0.0
2024-12-01,Dashboarding,0,11,0.0,0.0,0.0
2024-12-01,Data Visualization,8,11,8.666666666666666,9.0,-0.07142857142857151
2024-12-01,Data Warehousing,2,11,1.3333333333333333,1.0,1.0
2024-12-01,Databricks,0,11,0.0,0.0,0.0
2024-12-01,Docker,2,11,1.3333333333333333,1.0,1.0
2024-12-01,ETL,8,11,7.0,5.166666666666667,1.1
2024-12-01,Econometrics,7,11,8.333333333333334,7.833333333333333,0.13636363636363646
2024-12-01,Economic Analysis,2,11,3.0,2.5,0.5
2024-12-01,Excel,6,11,7.666666666666667,8.166666666666666,-0.11538461538461531
2024-12-01,FastAPI,0,11,0.0,0.0,0.0
2024-12-01,Feature Engineering,0,11,0.0,0.0,0.0
2024-12-01,Future of Work,15,11,15.0,15.0,0.0
2024-12-01,GCP,0,11,0.0,0.0,0.0
2024-12-01,Gemini API,6,11,3.6666666666666665,4.333333333333333,-0.2666666666666667
2024-12-01,Git,0,11,0.0,0.0,0.0
2024-12-01,Hypothesis Testing,0,11,0.0,0.0,0.0
2024-12-01,Information Extraction,1,11,1.3333333333333333,2.1666666666666665,-0.5555555555555556
2024-12-01,Java,0,11,0.0,0.0,0.0
2024-12-01,Jira,0,11,0.0,0.0,0.0
2024-12-01,KPI Reporting,4,11,4.0,4.0,0.0
2024-12-01,Kafka,0,11,0.0,0.0,0.0
2024-12-01,Kubernetes,0,11,0.0,0.0,0.0
2024-12-01,LLM,8,11,8.333333333333334,9.166666666666666,-0.16666666666666663
2024-12-01,Labor Market Analytics,15,11,15.0,15.0,0.0
2024-12-01,LangChain,7,11,7.0,6.0,0.3999999999999999
2024-12-01,Linux,0,11,0.0,0.0,0.0
2024-12-01,LlamaIndex,0,11,0.0,0.0,0.0
2024-12-01,MLOps,2,11,1.3333333333333333,1.0,1.0
2024-12-01,Machine Learning,6,11,5.333333333333333,6.666666666666667,-0.33333333333333337
2024-12-01,Market Research,2,11,3.0,2.5,0.5
2024-12-01,Matplotlib,0,11,0.0,0.0,0.0
2024-12-01,Model Evaluation,7,11,7.0,6.666666666666667,0.10526315789473695
2024-12-01,MySQL,0,11,0.0,0.0,0.0
2024-12-01,Named Entity Recognition,0,11,0.0,0.0,0.0
2024-12-01,Natural Language Processing,1,11,1.3333333333333333,2.1666666666666665,-0.5555555555555556
2024-12-01,OpenAI API,6,11,6.666666666666667,5.166666666666667,0.8181818181818183
2024-12-01,Plotly,0,11,0.0,0.0,0.0
2024-12-01,PostgreSQL,0,11,0.0,0.0,0.0
2024-12-01,Power BI,4,11,3.3333333333333335,4.333333333333333,-0.3749999999999999
2024-12-01,Probability,0,11,0.0,0.0,0.0
2024-12-01,Prompt Engineering,8,11,7.666666666666667,7.0,0.2105263157894739
2024-12-01,PySpark,0,11,0.0,0.0,0.0
2024-12-01,Python,11,11,10.333333333333334,10.333333333333334,0.0
2024-12-01,R,0,11,0.0,0.0,0.0
2024-12-01,RAG,8,11,6.666666666666667,6.833333333333333,-0.04761904761904756
2024-12-01,Random Forest,0,11,0.0,0.0,0.0
2024-12-01,Regression,0,11,0.0,0.0,0.0
2024-12-01,Regression Analysis,0,11,0.0,0.0,0.0
2024-12-01,SQL,11,11,12.0,11.333333333333334,0.125
2024-12-01,Scala,0,11,0.0,0.0,0.0
2024-12-01,Scikit-learn,6,11,7.333333333333333,6.833333333333333,0.1578947368421053
2024-12-01,Seaborn,0,11,0.0,0.0,0.0
2024-12-01,Semantic Search,3,11,5.0,5.833333333333333,-0.25
2024-12-01,Sentence Transformers,1,11,1.3333333333333333,2.1666666666666665,-0.5555555555555556
2024-12-01,Snowflake,0,11,0.0,0.0,0.0
2024-12-01,Spark,8,11,4.666666666666667,4.666666666666667,0.0
2024-12-01,Stakeholder Communication,15,11,15.0,15.0,0.0
2024-12-01,Statistics,8,11,7.666666666666667,8.5,-0.1785714285714286
2024-12-01,Streamlit,0,11,0.0,0.0,0.0
2024-12-01,Tableau,3,11,6.0,6.833333333333333,-0.21739130434782616
2024-12-01,Text Classification,0,11,0.0,0.0,0.0
2024-12-01,Time Series,0,11,0.0,0.0,0.0
2024-12-01,Vector Database,11,11,8.0,6.5,0.6000000000000001
2024-12-01,Workforce Planning,0,11,0.0,0.0,0.0
2024-12-01,XGBoost,0,11,0.0,0.0,0.0
2024-12-01,dbt,0,11,0.0,0.0,0.0
2025-01-01,APIs,10,12,11.0,10.666666666666666,0.06451612903225801
2025-01-01,AWS,0,12,0.0,0.0,0.0
2025-01-01,Agile,0,12,0.0,0.0,0.0
2025-01-01,Airflow,4,12,5.0,5.666666666666667,-0.21052631578947367
2025-01-01,Azure,0,12,0.0,0.0,0.0
2025-01-01,Bash,0,12,0.0,0.0,0.0
2025-01-01,BigQuery,0,12,0.0,0.0,0.0
2025-01-01,Business Recommendations,15,12,15.0,15.0,0.0
2025-01-01,CI/CD,0,12,0.0,0.0,0.0
2025-01-01,Causal Inference,0,12,0.0,0.0,0.0
2025-01-01,Classification,0,12,0.0,0.0,0.0
2025-01-01,Clustering,0,12,0.0,0.0,0.0
2025-01-01,Compensation Analytics,0,12,0.0,0.0,0.0
2025-01-01,Dashboarding,0,12,0.0,0.0,0.0
2025-01-01,Data Visualization,8,12,8.666666666666666,8.666666666666666,0.0
2025-01-01,Data Warehousing,0,12,1.3333333333333333,1.0,1.0
2025-01-01,Databricks,0,12,0.0,0.0,0.0
2025-01-01,Docker,2,12,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-01-01,ETL,3,12,6.333333333333333,4.833333333333333,0.8999999999999999
2025-01-01,Econometrics,8,12,8.0,7.833333333333333,0.04347826086956519
2025-01-01,Economic Analysis,1,12,2.3333333333333335,2.1666666666666665,0.16666666666666674
2025-01-01,Excel,8,12,7.0,8.0,-0.2222222222222222
2025-01-01,FastAPI,0,12,0.0,0.0,0.0
2025-01-01,Feature Engineering,0,12,0.0,0.0,0.0
2025-01-01,Future of Work,15,12,15.0,15.0,0.0
2025-01-01,GCP,0,12,0.0,0.0,0.0
2025-01-01,Gemini API,5,12,4.333333333333333,5.0,-0.23529411764705888
2025-01-01,Git,0,12,0.0,0.0,0.0
2025-01-01,Hypothesis Testing,0,12,0.0,0.0,0.0
2025-01-01,Information Extraction,6,12,2.6666666666666665,2.5,0.1428571428571428
2025-01-01,Java,0,12,0.0,0.0,0.0
2025-01-01,Jira,0,12,0.0,0.0,0.0
2025-01-01,KPI Reporting,3,12,4.0,3.6666666666666665,0.19999999999999996
2025-01-01,Kafka,0,12,0.0,0.0,0.0
2025-01-01,Kubernetes,0,12,0.0,0.0,0.0
2025-01-01,LLM,9,12,8.333333333333334,9.333333333333334,-0.19354838709677413
2025-01-01,Labor Market Analytics,15,12,15.0,15.0,0.0
2025-01-01,LangChain,5,12,6.333333333333333,6.5,-0.050000000000000044
2025-01-01,Linux,0,12,0.0,0.0,0.0
2025-01-01,LlamaIndex,0,12,0.0,0.0,0.0
2025-01-01,MLOps,2,12,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-01-01,Machine Learning,8,12,6.666666666666667,6.666666666666667,0.0
2025-01-01,Market Research,1,12,2.3333333333333335,2.1666666666666665,0.16666666666666674
2025-01-01,Matplotlib,0,12,0.0,0.0,0.0
2025-01-01,Model Evaluation,8,12,7.666666666666667,7.0,0.2105263157894739
2025-01-01,MySQL,0,12,0.0,0.0,0.0
2025-01-01,Named Entity Recognition,0,12,0.0,0.0,0.0
2025-01-01,Natural Language Processing,6,12,2.6666666666666665,2.5,0.1428571428571428
2025-01-01,OpenAI API,8,12,7.0,5.833333333333333,0.5
2025-01-01,Plotly,0,12,0.0,0.0,0.0
2025-01-01,PostgreSQL,0,12,0.0,0.0,0.0
2025-01-01,Power BI,8,12,5.333333333333333,4.833333333333333,0.23076923076923084
2025-01-01,Probability,0,12,0.0,0.0,0.0
2025-01-01,Prompt Engineering,6,12,7.0,7.0,0.0
2025-01-01,PySpark,0,12,0.0,0.0,0.0
2025-01-01,Python,14,12,11.666666666666666,11.166666666666666,0.09375
2025-01-01,R,0,12,0.0,0.0,0.0
2025-01-01,RAG,10,12,7.666666666666667,7.333333333333333,0.09523809523809534
2025-01-01,Random Forest,0,12,0.0,0.0,0.0
2025-01-01,Regression,0,12,0.0,0.0,0.0
2025-01-01,Regression Analysis,0,12,0.0,0.0,0.0
2025-01-01,SQL,8,12,10.666666666666666,11.0,-0.05882352941176483
2025-01-01,Scala,0,12,0.0,0.0,0.0
2025-01-01,Scikit-learn,9,12,7.666666666666667,7.0,0.2105263157894739
2025-01-01,Seaborn,0,12,0.0,0.0,0.0
2025-01-01,Semantic Search,8,12,6.0,5.5,0.19999999999999996
2025-01-01,Sentence Transformers,6,12,2.6666666666666665,2.5,0.1428571428571428
2025-01-01,Snowflake,0,12,0.0,0.0,0.0
2025-01-01,Spark,4,12,5.666666666666667,4.833333333333333,0.41666666666666674
2025-01-01,Stakeholder Communication,15,12,15.0,15.0,0.0
2025-01-01,Statistics,6,12,7.0,7.666666666666667,-0.16000000000000003
2025-01-01,Streamlit,0,12,0.0,0.0,0.0
2025-01-01,Tableau,6,12,5.666666666666667,6.666666666666667,-0.26086956521739124
2025-01-01,Text Classification,0,12,0.0,0.0,0.0
2025-01-01,Time Series,0,12,0.0,0.0,0.0
2025-01-01,Vector Database,5,12,7.0,6.833333333333333,0.050000000000000044
2025-01-01,Workforce Planning,0,12,0.0,0.0,0.0
2025-01-01,XGBoost,0,12,0.0,0.0,0.0
2025-01-01,dbt,0,12,0.0,0.0,0.0
2025-02-01,APIs,9,13,10.333333333333334,10.666666666666666,-0.06060606060606055
2025-02-01,AWS,0,13,0.0,0.0,0.0
2025-02-01,Agile,0,13,0.0,0.0,0.0
2025-02-01,Airflow,5,13,5.333333333333333,5.333333333333333,0.0
2025-02-01,Azure,0,13,0.0,0.0,0.0
2025-02-01,Bash,0,13,0.0,0.0,0.0
2025-02-01,BigQuery,0,13,0.0,0.0,0.0
2025-02-01,Business Recommendations,15,13,15.0,15.0,0.0
2025-02-01,CI/CD,0,13,0.0,0.0,0.0
2025-02-01,Causal Inference,0,13,0.0,0.0,0.0
2025-02-01,Classification,0,13,0.0,0.0,0.0
2025-02-01,Clustering,0,13,0.0,0.0,0.0
2025-02-01,Compensation Analytics,0,13,0.0,0.0,0.0
2025-02-01,Dashboarding,0,13,0.0,0.0,0.0
2025-02-01,Data Visualization,11,13,9.0,9.166666666666666,-0.03571428571428581
2025-02-01,Data Warehousing,0,13,0.6666666666666666,0.6666666666666666,0.0
2025-02-01,Databricks,0,13,0.0,0.0,0.0
2025-02-01,Docker,1,13,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-02-01,ETL,5,13,5.333333333333333,5.0,0.1428571428571428
2025-02-01,Econometrics,6,13,7.0,8.166666666666666,-0.25
2025-02-01,Economic Analysis,1,13,1.3333333333333333,2.3333333333333335,-0.6000000000000001
2025-02-01,Excel,12,13,8.666666666666666,8.666666666666666,0.0
2025-02-01,FastAPI,0,13,0.0,0.0,0.0
2025-02-01,Feature Engineering,0,13,0.0,0.0,0.0
2025-02-01,Future of Work,15,13,15.0,15.0,0.0
2025-02-01,GCP,0,13,0.0,0.0,0.0
2025-02-01,Gemini API,6,13,5.666666666666667,5.0,0.30769230769230793
2025-02-01,Git,0,13,0.0,0.0,0.0
2025-02-01,Hypothesis Testing,0,13,0.0,0.0,0.0
2025-02-01,Information Extraction,1,13,2.6666666666666665,2.5,0.1428571428571428
2025-02-01,Java,0,13,0.0,0.0,0.0
2025-02-01,Jira,0,13,0.0,0.0,0.0
2025-02-01,KPI Reporting,6,13,4.333333333333333,4.0,0.18181818181818188
2025-02-01,Kafka,0,13,0.0,0.0,0.0
2025-02-01,Kubernetes,0,13,0.0,0.0,0.0
2025-02-01,LLM,11,13,9.333333333333334,9.333333333333334,0.0
2025-02-01,Labor Market Analytics,15,13,15.0,15.0,0.0
2025-02-01,LangChain,6,13,6.0,6.166666666666667,-0.05263157894736836
2025-02-01,Linux,0,13,0.0,0.0,0.0
2025-02-01,LlamaIndex,0,13,0.0,0.0,0.0
2025-02-01,MLOps,1,13,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-02-01,Machine Learning,8,13,7.333333333333333,6.833333333333333,0.1578947368421053
2025-02-01,Market Research,1,13,1.3333333333333333,2.3333333333333335,-0.6000000000000001
2025-02-01,Matplotlib,0,13,0.0,0.0,0.0
2025-02-01,Model Evaluation,6,13,7.0,6.833333333333333,0.050000000000000044
2025-02-01,MySQL,0,13,0.0,0.0,0.0
2025-02-01,Named Entity Recognition,0,13,0.0,0.0,0.0
2025-02-01,Natural Language Processing,1,13,2.6666666666666665,2.5,0.1428571428571428
2025-02-01,OpenAI API,4,13,6.0,6.0,0.0
2025-02-01,Plotly,0,13,0.0,0.0,0.0
2025-02-01,PostgreSQL,0,13,0.0,0.0,0.0
2025-02-01,Power BI,4,13,5.333333333333333,4.166666666666667,0.7777777777777777
2025-02-01,Probability,0,13,0.0,0.0,0.0
2025-02-01,Prompt Engineering,7,13,7.0,7.0,0.0
2025-02-01,PySpark,0,13,0.0,0.0,0.0
2025-02-01,Python,9,13,11.333333333333334,10.5,0.1724137931034484
2025-02-01,R,0,13,0.0,0.0,0.0
2025-02-01,RAG,11,13,9.666666666666666,8.0,0.5263157894736843
2025-02-01,Random Forest,0,13,0.0,0.0,0.0
2025-02-01,Regression,0,13,0.0,0.0,0.0
2025-02-01,Regression Analysis,0,13,0.0,0.0,0.0
2025-02-01,SQL,12,13,10.333333333333334,11.333333333333334,-0.16216216216216217
2025-02-01,Scala,0,13,0.0,0.0,0.0
2025-02-01,Scikit-learn,9,13,8.0,7.5,0.1428571428571428
2025-02-01,Seaborn,0,13,0.0,0.0,0.0
2025-02-01,Semantic Search,8,13,6.333333333333333,6.333333333333333,0.0
2025-02-01,Sentence Transformers,1,13,2.6666666666666665,2.5,0.1428571428571428
2025-02-01,Snowflake,0,13,0.0,0.0,0.0
2025-02-01,Spark,4,13,5.333333333333333,4.666666666666667,0.33333333333333326
2025-02-01,Stakeholder Communication,15,13,15.0,15.0,0.0
2025-02-01,Statistics,9,13,7.666666666666667,8.166666666666666,-0.11538461538461531
2025-02-01,Streamlit,0,13,0.0,0.0,0.0
2025-02-01,Tableau,7,13,5.333333333333333,6.166666666666667,-0.23809523809523814
2025-02-01,Text Classification,0,13,0.0,0.0,0.0
2025-02-01,Time Series,0,13,0.0,0.0,0.0
2025-02-01,Vector Database,7,13,7.666666666666667,6.833333333333333,0.2777777777777779
2025-02-01,Workforce Planning,0,13,0.0,0.0,0.0
2025-02-01,XGBoost,0,13,0.0,0.0,0.0
2025-02-01,dbt,0,13,0.0,0.0,0.0
2025-03-01,APIs,11,14,10.0,10.5,-0.09090909090909094
2025-03-01,AWS,0,14,0.0,0.0,0.0
2025-03-01,Agile,0,14,0.0,0.0,0.0
2025-03-01,Airflow,3,14,4.0,5.166666666666667,-0.36842105263157887
2025-03-01,Azure,0,14,0.0,0.0,0.0
2025-03-01,Bash,0,14,0.0,0.0,0.0
2025-03-01,BigQuery,0,14,0.0,0.0,0.0
2025-03-01,Business Recommendations,14,14,14.666666666666666,14.833333333333334,-0.022222222222222254
2025-03-01,CI/CD,0,14,0.0,0.0,0.0
2025-03-01,Causal Inference,0,14,0.0,0.0,0.0
2025-03-01,Classification,0,14,0.0,0.0,0.0
2025-03-01,Clustering,0,14,0.0,0.0,0.0
2025-03-01,Compensation Analytics,0,14,0.0,0.0,0.0
2025-03-01,Dashboarding,0,14,0.0,0.0,0.0
2025-03-01,Data Visualization,8,14,9.0,8.833333333333334,0.03846153846153855
2025-03-01,Data Warehousing,1,14,0.3333333333333333,0.8333333333333334,-0.75
2025-03-01,Databricks,0,14,0.0,0.0,0.0
2025-03-01,Docker,2,14,1.6666666666666667,1.5,0.2500000000000002
2025-03-01,ETL,5,14,4.333333333333333,5.666666666666667,-0.38095238095238104
2025-03-01,Econometrics,4,14,6.0,7.166666666666667,-0.28
2025-03-01,Economic Analysis,1,14,1.0,2.0,-0.6666666666666667
2025-03-01,Excel,7,14,9.0,8.333333333333334,0.17391304347826075
2025-03-01,FastAPI,0,14,0.0,0.0,0.0
2025-03-01,Feature Engineering,0,14,0.0,0.0,0.0
2025-03-01,Future of Work,14,14,14.666666666666666,14.833333333333334,-0.022222222222222254
2025-03-01,GCP,0,14,0.0,0.0,0.0
2025-03-01,Gemini API,6,14,5.666666666666667,4.666666666666667,0.5454545454545456
2025-03-01,Git,0,14,0.0,0.0,0.0
2025-03-01,Hypothesis Testing,0,14,0.0,0.0,0.0
2025-03-01,Information Extraction,3,14,3.3333333333333335,2.3333333333333335,1.5000000000000004
2025-03-01,Java,0,14,0.0,0.0,0.0
2025-03-01,Jira,0,14,0.0,0.0,0.0
2025-03-01,KPI Reporting,2,14,3.6666666666666665,3.8333333333333335,-0.08333333333333337
2025-03-01,Kafka,0,14,0.0,0.0,0.0
2025-03-01,Kubernetes,0,14,0.0,0.0,0.0
2025-03-01,LLM,10,14,10.0,9.166666666666666,0.19999999999999996
2025-03-01,Labor Market Analytics,14,14,14.666666666666666,14.833333333333334,-0.022222222222222254
2025-03-01,LangChain,5,14,5.333333333333333,6.166666666666667,-0.23809523809523814
2025-03-01,Linux,0,14,0.0,0.0,0.0
2025-03-01,LlamaIndex,0,14,0.0,0.0,0.0
2025-03-01,MLOps,2,14,1.6666666666666667,1.5,0.2500000000000002
2025-03-01,Machine Learning,7,14,7.666666666666667,6.5,0.4375000000000002
2025-03-01,Market Research,1,14,1.0,2.0,-0.6666666666666667
2025-03-01,Matplotlib,0,14,0.0,0.0,0.0
2025-03-01,Model Evaluation,7,14,7.0,7.0,0.0
2025-03-01,MySQL,0,14,0.0,0.0,0.0
2025-03-01,Named Entity Recognition,0,14,0.0,0.0,0.0
2025-03-01,Natural Language Processing,3,14,3.3333333333333335,2.3333333333333335,1.5000000000000004
2025-03-01,OpenAI API,6,14,6.0,6.333333333333333,-0.10000000000000009
2025-03-01,Plotly,0,14,0.0,0.0,0.0
2025-03-01,PostgreSQL,0,14,0.0,0.0,0.0
2025-03-01,Power BI,5,14,5.666666666666667,4.5,0.7
2025-03-01,Probability,0,14,0.0,0.0,0.0
2025-03-01,Prompt Engineering,10,14,7.666666666666667,7.666666666666667,0.0
2025-03-01,PySpark,0,14,0.0,0.0,0.0
2025-03-01,Python,11,14,11.333333333333334,10.833333333333334,0.09677419354838701
2025-03-01,R,0,14,0.0,0.0,0.0
2025-03-01,RAG,9,14,10.0,8.333333333333334,0.5
2025-03-01,Random Forest,0,14,0.0,0.0,0.0
2025-03-01,Regression,0,14,0.0,0.0,0.0
2025-03-01,Regression Analysis,0,14,0.0,0.0,0.0
2025-03-01,SQL,7,14,9.0,10.5,-0.25
2025-03-01,Scala,0,14,0.0,0.0,0.0
2025-03-01,Scikit-learn,9,14,9.0,8.166666666666666,0.2272727272727273
2025-03-01,Seaborn,0,14,0.0,0.0,0.0
2025-03-01,Semantic Search,8,14,8.0,6.5,0.6000000000000001
2025-03-01,Sentence Transformers,3,14,3.3333333333333335,2.3333333333333335,1.5000000000000004
2025-03-01,Snowflake,0,14,0.0,0.0,0.0
2025-03-01,Spark,7,14,5.0,4.833333333333333,0.0714285714285714
2025-03-01,Stakeholder Communication,14,14,14.666666666666666,14.833333333333334,-0.022222222222222254
2025-03-01,Statistics,7,14,7.333333333333333,7.5,-0.0434782608695653
2025-03-01,Streamlit,0,14,0.0,0.0,0.0
2025-03-01,Tableau,7,14,6.666666666666667,6.333333333333333,0.11111111111111116
2025-03-01,Text Classification,0,14,0.0,0.0,0.0
2025-03-01,Time Series,0,14,0.0,0.0,0.0
2025-03-01,Vector Database,9,14,7.0,7.5,-0.125
2025-03-01,Workforce Planning,0,14,0.0,0.0,0.0
2025-03-01,XGBoost,0,14,0.0,0.0,0.0
2025-03-01,dbt,0,14,0.0,0.0,0.0
2025-04-01,APIs,12,15,10.666666666666666,10.833333333333334,-0.030303030303030387
2025-04-01,AWS,0,15,0.0,0.0,0.0
2025-04-01,Agile,0,15,0.0,0.0,0.0
2025-04-01,Airflow,2,15,3.3333333333333335,4.166666666666667,-0.33333333333333326
2025-04-01,Azure,0,15,0.0,0.0,0.0
2025-04-01,Bash,0,15,0.0,0.0,0.0
2025-04-01,BigQuery,0,15,0.0,0.0,0.0
2025-04-01,Business Recommendations,14,15,14.333333333333334,14.666666666666666,-0.0444444444444444
2025-04-01,CI/CD,0,15,0.0,0.0,0.0
2025-04-01,Causal Inference,0,15,0.0,0.0,0.0
2025-04-01,Classification,0,15,0.0,0.0,0.0
2025-04-01,Clustering,0,15,0.0,0.0,0.0
2025-04-01,Compensation Analytics,0,15,0.0,0.0,0.0
2025-04-01,Dashboarding,0,15,0.0,0.0,0.0
2025-04-01,Data Visualization,10,15,9.666666666666666,9.166666666666666,0.11538461538461542
2025-04-01,Data Warehousing,0,15,0.3333333333333333,0.8333333333333334,-0.75
2025-04-01,Databricks,0,15,0.0,0.0,0.0
2025-04-01,Docker,0,15,1.0,1.3333333333333333,-0.4
2025-04-01,ETL,1,15,3.6666666666666665,5.0,-0.42105263157894735
2025-04-01,Econometrics,4,15,4.666666666666667,6.333333333333333,-0.41666666666666663
2025-04-01,Economic Analysis,0,15,0.6666666666666666,1.5,-0.7142857142857143
2025-04-01,Excel,4,15,7.666666666666667,7.333333333333333,0.09523809523809534
2025-04-01,FastAPI,0,15,0.0,0.0,0.0
2025-04-01,Feature Engineering,0,15,0.0,0.0,0.0
2025-04-01,Future of Work,14,15,14.333333333333334,14.666666666666666,-0.0444444444444444
2025-04-01,GCP,0,15,0.0,0.0,0.0
2025-04-01,Gemini API,9,15,7.0,5.666666666666667,0.6153846153846154
2025-04-01,Git,0,15,0.0,0.0,0.0
2025-04-01,Hypothesis Testing,0,15,0.0,0.0,0.0
2025-04-01,Information Extraction,5,15,3.0,2.8333333333333335,0.125
2025-04-01,Java,0,15,0.0,0.0,0.0
2025-04-01,Jira,0,15,0.0,0.0,0.0
2025-04-01,KPI Reporting,2,15,3.3333333333333335,3.6666666666666665,-0.16666666666666663
2025-04-01,Kafka,0,15,0.0,0.0,0.0
2025-04-01,Kubernetes,0,15,0.0,0.0,0.0
2025-04-01,LLM,11,15,10.666666666666666,9.5,0.2799999999999998
2025-04-01,Labor Market Analytics,14,15,14.333333333333334,14.666666666666666,-0.0444444444444444
2025-04-01,LangChain,10,15,7.0,6.666666666666667,0.10526315789473695
2025-04-01,Linux,0,15,0.0,0.0,0.0
2025-04-01,LlamaIndex,0,15,0.0,0.0,0.0
2025-04-01,MLOps,0,15,1.0,1.3333333333333333,-0.4
2025-04-01,Machine Learning,6,15,7.0,6.833333333333333,0.050000000000000044
2025-04-01,Market Research,0,15,0.6666666666666666,1.5,-0.7142857142857143
2025-04-01,Matplotlib,0,15,0.0,0.0,0.0
2025-04-01,Model Evaluation,9,15,7.333333333333333,7.5,-0.0434782608695653
2025-04-01,MySQL,0,15,0.0,0.0,0.0
2025-04-01,Named Entity Recognition,0,15,0.0,0.0,0.0
2025-04-01,Natural Language Processing,5,15,3.0,2.8333333333333335,0.125
2025-04-01,OpenAI API,9,15,6.333333333333333,6.666666666666667,-0.09523809523809523
2025-04-01,Plotly,0,15,0.0,0.0,0.0
2025-04-01,PostgreSQL,0,15,0.0,0.0,0.0
2025-04-01,Power BI,5,15,4.666666666666667,5.0,-0.12499999999999989
2025-04-01,Probability,0,15,0.0,0.0,0.0
2025-04-01,Prompt Engineering,7,15,8.0,7.5,0.1428571428571428
2025-04-01,PySpark,0,15,0.0,0.0,0.0
2025-04-01,Python,13,15,11.0,11.333333333333334,-0.05714285714285705
2025-04-01,R,0,15,0.0,0.0,0.0
2025-04-01,RAG,9,15,9.666666666666666,8.666666666666666,0.26086956521739113
2025-04-01,Random Forest,0,15,0.0,0.0,0.0
2025-04-01,Regression,0,15,0.0,0.0,0.0
2025-04-01,Regression Analysis,0,15,0.0,0.0,0.0
2025-04-01,SQL,9,15,9.333333333333334,10.0,-0.12499999999999989
2025-04-01,Scala,0,15,0.0,0.0,0.0
2025-04-01,Scikit-learn,5,15,7.666666666666667,7.666666666666667,0.0
2025-04-01,Seaborn,0,15,0.0,0.0,0.0
2025-04-01,Semantic Search,9,15,8.333333333333334,7.166666666666667,0.38888888888888906
2025-04-01,Sentence Transformers,5,15,3.0,2.8333333333333335,0.125
2025-04-01,Snowflake,0,15,0.0,0.0,0.0
2025-04-01,Spark,3,15,4.666666666666667,5.166666666666667,-0.17647058823529416
2025-04-01,Stakeholder Communication,14,15,14.333333333333334,14.666666666666666,-0.0444444444444444
2025-04-01,Statistics,8,15,8.0,7.5,0.1428571428571428
2025-04-01,Streamlit,0,15,0.0,0.0,0.0
2025-04-01,Tableau,6,15,6.666666666666667,6.166666666666667,0.17647058823529416
2025-04-01,Text Classification,0,15,0.0,0.0,0.0
2025-04-01,Time Series,0,15,0.0,0.0,0.0
2025-04-01,Vector Database,8,15,8.0,7.5,0.1428571428571428
2025-04-01,Workforce Planning,0,15,0.0,0.0,0.0
2025-04-01,XGBoost,0,15,0.0,0.0,0.0
2025-04-01,dbt,0,15,0.0,0.0,0.0
2025-05-01,APIs,9,16,10.666666666666666,10.5,0.032258064516129004
2025-05-01,AWS,0,16,0.0,0.0,0.0
2025-05-01,Agile,0,16,0.0,0.0,0.0
2025-05-01,Airflow,5,16,3.3333333333333335,4.333333333333333,-0.3749999999999999
2025-05-01,Azure,0,16,0.0,0.0,0.0
2025-05-01,Bash,0,16,0.0,0.0,0.0
2025-05-01,BigQuery,0,16,0.0,0.0,0.0
2025-05-01,Business Recommendations,14,16,14.0,14.5,-0.06666666666666665
2025-05-01,CI/CD,0,16,0.0,0.0,0.0
2025-05-01,Causal Inference,0,16,0.0,0.0,0.0
2025-05-01,Classification,0,16,0.0,0.0,0.0
2025-05-01,Clustering,0,16,0.0,0.0,0.0
2025-05-01,Compensation Analytics,0,16,0.0,0.0,0.0
2025-05-01,Dashboarding,0,16,0.0,0.0,0.0
2025-05-01,Data Visualization,8,16,8.666666666666666,8.833333333333334,-0.03703703703703709
2025-05-01,Data Warehousing,1,16,0.6666666666666666,0.6666666666666666,0.0
2025-05-01,Databricks,0,16,0.0,0.0,0.0
2025-05-01,Docker,3,16,1.6666666666666667,1.6666666666666667,0.0
2025-05-01,ETL,4,16,3.3333333333333335,4.333333333333333,-0.3749999999999999
2025-05-01,Econometrics,6,16,4.666666666666667,5.833333333333333,-0.33333333333333326
2025-05-01,Economic Analysis,2,16,1.0,1.1666666666666667,-0.25
2025-05-01,Excel,5,16,5.333333333333333,7.0,-0.3846153846153846
2025-05-01,FastAPI,0,16,0.0,0.0,0.0
2025-05-01,Feature Engineering,0,16,0.0,0.0,0.0
2025-05-01,Future of Work,14,16,14.0,14.5,-0.06666666666666665
2025-05-01,GCP,0,16,0.0,0.0,0.0
2025-05-01,Gemini API,6,16,7.0,6.333333333333333,0.23529411764705865
2025-05-01,Git,0,16,0.0,0.0,0.0
2025-05-01,Hypothesis Testing,0,16,0.0,0.0,0.0
2025-05-01,Information Extraction,2,16,3.3333333333333335,3.0,0.2500000000000002
2025-05-01,Java,0,16,0.0,0.0,0.0
2025-05-01,Jira,0,16,0.0,0.0,0.0
