job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url,salary_mid_lpa,full_text,extracted_skills,skill_count,skillcat_business_workforce,skillcat_cloud_tools,skillcat_data_engineering,skillcat_machine_learning,skillcat_nlp_genai,skillcat_programming,skillcat_statistics,skillcat_visualization_bi,occupation_family,role_label,occupation_confidence,mapping_method,core_skills_for_role,text_for_model
INDIA2025_11025500593,2026-05-21,Workato,Senior AI / Machine Learning Engineer,Hyderabad,Full_Time,Mid,1.0,4.0,Senior AI / Machine Learning Engineer role. Required skills Computer science Automation Backend Postgresql System integration Machine learning System design Open source. Experience level Mid. Employment type full time. Company Workato. Location Hyderabad. Job description Bachelors degree in Computer Science or a related field or equivalent practical experience Experience implementing multi-channel support automation across chat email voice and messaging platforms with consistent context handling Qualifications / Experience / Technical Skills Experience working with PostgreSQL and ClickHouse or similar relational and analytical databases,indian_job_market_2025,,,,,,,,,,,2.5,Senior AI / Machine Learning Engineer Senior AI / Machine Learning Engineer role. Required skills Computer science Automation Backend Postgresql System integration Machine learning System design Open source. Experience level Mid. Employment type full time. Company Workato. Location Hyderabad. Job description Bachelors degree in Computer Science or a related field or equivalent practical experience Experience implementing multi-channel support automation across chat email voice and messaging platforms with consistent context handling Qualifications / Experience / Technical Skills Experience working with PostgreSQL and ClickHouse or similar relational and analytical databases,PostgreSQL|Machine Learning,2,0,0,1,1,0,0,0,0,Data Science,Data Scientist,0.65,keyword_rules,Python|SQL|Machine Learning|Statistics|Scikit-learn|Model Evaluation|Data Visualization,Senior AI / Machine Learning Engineer Senior AI / Machine Learning Engineer role. Required skills Computer science Automation Backend Postgresql System integration Machine learning System design Open source. Experience level Mid. Employment type full time. Company Workato. Location Hyderabad. Job description Bachelors degree in Computer Science or a related field or equivalent practical experience Experience implementing multi-channel support automation across chat email voice and messaging platforms with consistent context handling Qualifications / Experience / Technical Skills Experience working with PostgreSQL and ClickHouse or similar relational and analytical databases PostgreSQL Machine Learning
INDIA2025_290925017060,2026-05-19,Quench Techno Valley,Senior Java Developer,Coimbatore,Full_Time,Mid,12.0,15.0,Senior Java Developer role. Required skills micro services core java 8 multithreaded programming springboot design pattern any cloud restfull api front end integration. Experience level Mid. Employment type full time. Company Quench Techno Valley. Location Coimbatore. Job description Core Java Java 8 or above Spring Boot and Microservices. Apache POI and OOXML. data structures algorithms and design patterns. RESTful APIs multithreaded programming and performance optimization. database systems SQL/NoSQL,indian_job_market_2025,,,,,,,,,,,13.5,Senior Java Developer Senior Java Developer role. Required skills micro services core java 8 multithreaded programming springboot design pattern any cloud restfull api front end integration. Experience level Mid. Employment type full time. Company Quench Techno Valley. Location Coimbatore. Job description Core Java Java 8 or above Spring Boot and Microservices. Apache POI and OOXML. data structures algorithms and design patterns. RESTful APIs multithreaded programming and performance optimization. database systems SQL/NoSQL,APIs|Java|SQL,3,0,0,0,0,0,3,0,0,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Senior Java Developer Senior Java Developer role. Required skills micro services core java 8 multithreaded programming springboot design pattern any cloud restfull api front end integration. Experience level Mid. Employment type full time. Company Quench Techno Valley. Location Coimbatore. Job description Core Java Java 8 or above Spring Boot and Microservices. Apache POI and OOXML. data structures algorithms and design patterns. RESTful APIs multithreaded programming and performance optimization. database systems SQL/NoSQL APIs Java SQL
INDIA2025_31025007753,2026-05-22,Orcapod Consulting Services,Sr Java Fullstack Developer/Architect,"Hybrid - Noida, New Delhi, Gurugram",Full_Time,Senior,10.0,20.0,Sr Java Fullstack Developer/Architect role. Required skills Java Azure Cloud Spring Boot Java Fullstack React.Js Hibernate Open Api Azure Iot. Experience level Senior. Employment type full time. Company Orcapod Consulting Services. Location Hybrid - Noida New Delhi Gurugram. Job description Location- Gurgaon Skills- Java+ react + Exposure to OpenAI Azure OpenAI Please maintain ratio of diversity and non diversity Job Description with AI User Persona Software Engineering Manager having ability to build robust and high-quality design for the prescribed capability and program. Who can think and take our journey of innovations to next level which will deliver a rich engaging and unmatched customer experience. In this role you will ensure flawless cutting-edge experiences. Primary Responsibilities Run the production environment by monitoring availability and taking a holistic view of system health Build software and systems to manage platform infrastructure and applications Improve reliability quality and time-to-market of our suite of software solutions Measure and optimize system performance with an eye toward pushing our capabilities forward getting ahead of custo,indian_job_market_2025,,,,,,,,,,,15.0,Sr Java Fullstack Developer/Architect Sr Java Fullstack Developer/Architect role. Required skills Java Azure Cloud Spring Boot Java Fullstack React.Js Hibernate Open Api Azure Iot. Experience level Senior. Employment type full time. Company Orcapod Consulting Services. Location Hybrid - Noida New Delhi Gurugram. Job description Location- Gurgaon Skills- Java+ react + Exposure to OpenAI Azure OpenAI Please maintain ratio of diversity and non diversity Job Description with AI User Persona Software Engineering Manager having ability to build robust and high-quality design for the prescribed capability and program. Who can think and take our journey of innovations to next level which will deliver a rich engaging and unmatched customer experience. In this role you will ensure flawless cutting-edge experiences. Primary Responsibilities Run the production environment by monitoring availability and taking a holistic view of system health Build software and systems to manage platform infrastructure and applications Improve reliability quality and time-to-market of our suite of software solutions Measure and optimize system performance with an eye toward pushing our capabilities forward getting ahead of custo,Azure|APIs|Java,3,0,1,0,0,0,2,0,0,Machine Learning Engineering,ML Engineer,0.65,keyword_rules,Python|Machine Learning|MLOps|Docker|APIs|Scikit-learn|Model Evaluation,Sr Java Fullstack Developer/Architect Sr Java Fullstack Developer/Architect role. Required skills Java Azure Cloud Spring Boot Java Fullstack React.Js Hibernate Open Api Azure Iot. Experience level Senior. Employment type full time. Company Orcapod Consulting Services. Location Hybrid - Noida New Delhi Gurugram. Job description Location- Gurgaon Skills- Java+ react + Exposure to OpenAI Azure OpenAI Please maintain ratio of diversity and non diversity Job Description with AI User Persona Software Engineering Manager having ability to build robust and high-quality design for the prescribed capability and program. Who can think and take our journey of innovations to next level which will deliver a rich engaging and unmatched customer experience. In this role you will ensure flawless cutting-edge experiences. Primary Responsibilities Run the production environment by monitoring availability and taking a holistic view of system health Build software and systems to manage platform infrastructure and applications Improve reliability quality and time-to-market of our suite of software solutions Measure and optimize system performance with an eye toward pushing our capabilities forward getting ahead of custo Azure APIs Java
INDIA2025_250925001339,2026-05-15,Venpa Staffing,Java Lead /Face To face interview on this Saturday,Chennai,Full_Time,Senior,19.0,32.5,Java Lead /Face To face interview on this Saturday role. Required skills Java Cloud Spring Boot Microservices SQL GCP Java developer Microsoft Azure. Experience level Senior. Employment type full time. Company Venpa Staffing. Location Chennai. Job description Role responsibilities Java Lead Face to face interview on this Saturday 28-9-25 Technology Stack - Java + Spring + Microservices Domain - Banking / Payment / Card / Investment / Financial Client Round - NO Work Mode - 5 days work from office No Hybrid Work Location - Chennai Java Lead - L1 + L2 + DM + HR and offer Exp - 9 to 15 Years Budget - 35 LPA Mode of Interview - F2F - 10 00 AM to 1 00 PM,indian_job_market_2025,,,,,,,,,,,25.75,Java Lead /Face To face interview on this Saturday Java Lead /Face To face interview on this Saturday role. Required skills Java Cloud Spring Boot Microservices SQL GCP Java developer Microsoft Azure. Experience level Senior. Employment type full time. Company Venpa Staffing. Location Chennai. Job description Role responsibilities Java Lead Face to face interview on this Saturday 28-9-25 Technology Stack - Java + Spring + Microservices Domain - Banking / Payment / Card / Investment / Financial Client Round - NO Work Mode - 5 days work from office No Hybrid Work Location - Chennai Java Lead - L1 + L2 + DM + HR and offer Exp - 9 to 15 Years Budget - 35 LPA Mode of Interview - F2F - 10 00 AM to 1 00 PM,Azure|GCP|Java|SQL,4,0,2,0,0,0,2,0,0,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Java Lead /Face To face interview on this Saturday Java Lead /Face To face interview on this Saturday role. Required skills Java Cloud Spring Boot Microservices SQL GCP Java developer Microsoft Azure. Experience level Senior. Employment type full time. Company Venpa Staffing. Location Chennai. Job description Role responsibilities Java Lead Face to face interview on this Saturday 28-9-25 Technology Stack - Java + Spring + Microservices Domain - Banking / Payment / Card / Investment / Financial Client Round - NO Work Mode - 5 days work from office No Hybrid Work Location - Chennai Java Lead - L1 + L2 + DM + HR and offer Exp - 9 to 15 Years Budget - 35 LPA Mode of Interview - F2F - 10 00 AM to 1 00 PM Azure GCP Java SQL
INDIA2025_240925015580,2026-05-14,Techno Facts Solutions,Senior Data Engineer,Bengaluru,Full_Time,Mid,12.0,16.0,Senior Data Engineer role. Required skills AWS architecture S3 Python/SQL Glue data modeling API integrations orchestration tools Airflow Step Functions. Experience level Mid. Employment type full time. Company Techno Facts Solutions. Location Bengaluru. Job description Required Skillset Experience in data modeling and database design Hands-on experience with orchestration tools Airflow / Step Functions Experience in API integrations and automation,indian_job_market_2025,,,,,,,,,,,14.0,Senior Data Engineer Senior Data Engineer role. Required skills AWS architecture S3 Python/SQL Glue data modeling API integrations orchestration tools Airflow Step Functions. Experience level Mid. Employment type full time. Company Techno Facts Solutions. Location Bengaluru. Job description Required Skillset Experience in data modeling and database design Hands-on experience with orchestration tools Airflow / Step Functions Experience in API integrations and automation,AWS|Airflow|APIs|Python|SQL,5,0,1,1,0,0,3,0,0,Data Engineering,Data Engineer,0.75,keyword_rules,SQL|ETL|Spark|Airflow|Data Warehousing|Python|Data Engineering,Senior Data Engineer Senior Data Engineer role. Required skills AWS architecture S3 Python/SQL Glue data modeling API integrations orchestration tools Airflow Step Functions. Experience level Mid. Employment type full time. Company Techno Facts Solutions. Location Bengaluru. Job description Required Skillset Experience in data modeling and database design Hands-on experience with orchestration tools Airflow / Step Functions Experience in API integrations and automation AWS Airflow APIs Python SQL
INDIA2025_11025022615,2026-05-21,Fly Consulting Services,Hiring For SAP BTP,"Pune, Chennai, Bengaluru",Full_Time,Mid,10.0,20.0,Hiring For SAP BTP role. Required skills Developing SAP application SAP BTP Test scripts for NodeJS Node JS programming UI5 freestyle programming GITHub SAP Business Application Studio BAS SAP Application Development. Experience level Mid. Employment type full time. Company Fly Consulting Services. Location Pune Chennai Bengaluru. Job description Require 4+ years of experience in designing and developing SAP application Experience on Hana Cloud HDI Containers with SQL Script PL / SQL Stored Procedures Designing tables Experience in writing Test scripts for NodeJS Experience in consuming services and integration Hands-on experience with SAP Business Application Studio BAS GITHub and DevOps,indian_job_market_2025,,,,,,,,,,,15.0,Hiring For SAP BTP Hiring For SAP BTP role. Required skills Developing SAP application SAP BTP Test scripts for NodeJS Node JS programming UI5 freestyle programming GITHub SAP Business Application Studio BAS SAP Application Development. Experience level Mid. Employment type full time. Company Fly Consulting Services. Location Pune Chennai Bengaluru. Job description Require 4+ years of experience in designing and developing SAP application Experience on Hana Cloud HDI Containers with SQL Script PL / SQL Stored Procedures Designing tables Experience in writing Test scripts for NodeJS Experience in consuming services and integration Hands-on experience with SAP Business Application Studio BAS GITHub and DevOps,Git|SQL,2,0,0,0,0,0,2,0,0,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Hiring For SAP BTP Hiring For SAP BTP role. Required skills Developing SAP application SAP BTP Test scripts for NodeJS Node JS programming UI5 freestyle programming GITHub SAP Business Application Studio BAS SAP Application Development. Experience level Mid. Employment type full time. Company Fly Consulting Services. Location Pune Chennai Bengaluru. Job description Require 4+ years of experience in designing and developing SAP application Experience on Hana Cloud HDI Containers with SQL Script PL / SQL Stored Procedures Designing tables Experience in writing Test scripts for NodeJS Experience in consuming services and integration Hands-on experience with SAP Business Application Studio BAS GITHub and DevOps Git SQL
INDIA2025_230925929809,2026-05-13,Purview Services,Big Data Engineer,Baramati,Full_Time,Mid,15.0,25.0,Big Data Engineer role. Required skills SCALA Hadoop Big Data Engineer Spark AWS Data Big Data. Experience level Mid. Employment type full time. Company Purview Services. Location Baramati. Job description Required Skills . Strong experience with AWS Data Services Glue Redshift S3 Lambda Kinesis Athena Experience with ETL / ELT pipeline design and data warehousing concepts Experience with Kafka or Kinesis for real-time data streaming Hands-on experience with data security and governance,indian_job_market_2025,,,,,,,,,,,20.0,Big Data Engineer Big Data Engineer role. Required skills SCALA Hadoop Big Data Engineer Spark AWS Data Big Data. Experience level Mid. Employment type full time. Company Purview Services. Location Baramati. Job description Required Skills . Strong experience with AWS Data Services Glue Redshift S3 Lambda Kinesis Athena Experience with ETL / ELT pipeline design and data warehousing concepts Experience with Kafka or Kinesis for real-time data streaming Hands-on experience with data security and governance,AWS|Data Warehousing|ETL|Kafka|Spark|Scala,6,0,1,4,0,0,1,0,0,Data Engineering,Data Engineer,0.95,keyword_rules,SQL|ETL|Spark|Airflow|Data Warehousing|Python|Data Engineering,Big Data Engineer Big Data Engineer role. Required skills SCALA Hadoop Big Data Engineer Spark AWS Data Big Data. Experience level Mid. Employment type full time. Company Purview Services. Location Baramati. Job description Required Skills . Strong experience with AWS Data Services Glue Redshift S3 Lambda Kinesis Athena Experience with ETL / ELT pipeline design and data warehousing concepts Experience with Kafka or Kinesis for real-time data streaming Hands-on experience with data security and governance AWS Data Warehousing ETL Kafka Spark Scala
INDIA2025_250925017086,2026-05-15,Vichara Technology (india),Ai Ml Engineer,"Hybrid - Hyderabad, Pune, Delhi / Ncr",Full_Time,Mid,37.5,55.0,Ai Ml Engineer role. Required skills Langchain Artificial Intelligence LLM agentic AI Python Tensorflow Generative Ai Coreweave. Experience level Mid. Employment type full time. Company Vichara Technology india . Location Hybrid - Hyderabad Pune Delhi / NCR. Job description Proficient with LangChain and LlamaIndex for building workflows Experience building RAG systems and using vector stores,indian_job_market_2025,,,,,,,,,,,46.25,Ai Ml Engineer Ai Ml Engineer role. Required skills Langchain Artificial Intelligence LLM agentic AI Python Tensorflow Generative Ai Coreweave. Experience level Mid. Employment type full time. Company Vichara Technology india . Location Hybrid - Hyderabad Pune Delhi / NCR. Job description Proficient with LangChain and LlamaIndex for building workflows Experience building RAG systems and using vector stores,Machine Learning|LLM|LangChain|LlamaIndex|RAG|Python,6,0,0,0,1,4,1,0,0,AI Product Engineering,AI Engineer,0.85,keyword_rules,LLM|RAG|Prompt Engineering|LangChain|Vector Database|Python|APIs,Ai Ml Engineer Ai Ml Engineer role. Required skills Langchain Artificial Intelligence LLM agentic AI Python Tensorflow Generative Ai Coreweave. Experience level Mid. Employment type full time. Company Vichara Technology india . Location Hybrid - Hyderabad Pune Delhi / NCR. Job description Proficient with LangChain and LlamaIndex for building workflows Experience building RAG systems and using vector stores Machine Learning LLM LangChain LlamaIndex RAG Python
INDIA2025_230925000185,2026-05-13,Kansal Corporate Solutions,Fullstack Engineer,Bengaluru,Full_Time,Associate,11.0,15.0,Fullstack Engineer role. Required skills GCP React.Js AWS Python Full Stack. Experience level Associate. Employment type full time. Company Kansal Corporate Solutions. Location Bengaluru. Job description Develop and maintain scalable production-grade applications using Python and ReactJS/Next.js preferred . Write clean maintainable and well-documented code adhering to industry best practices.,indian_job_market_2025,,,,,,,,,,,13.0,Fullstack Engineer Fullstack Engineer role. Required skills GCP React.Js AWS Python Full Stack. Experience level Associate. Employment type full time. Company Kansal Corporate Solutions. Location Bengaluru. Job description Develop and maintain scalable production-grade applications using Python and ReactJS/Next.js preferred . Write clean maintainable and well-documented code adhering to industry best practices.,AWS|GCP|Python,3,0,2,0,0,0,1,0,0,Machine Learning Engineering,ML Engineer,0.231,tfidf_similarity,Python|Machine Learning|MLOps|Docker|APIs|Scikit-learn|Model Evaluation,Fullstack Engineer Fullstack Engineer role. Required skills GCP React.Js AWS Python Full Stack. Experience level Associate. Employment type full time. Company Kansal Corporate Solutions. Location Bengaluru. Job description Develop and maintain scalable production-grade applications using Python and ReactJS/Next.js preferred . Write clean maintainable and well-documented code adhering to industry best practices. AWS GCP Python
INDIA2025_31025020060,2026-05-23,Aspire Consultancy Services,Digital Performance Marketing Executive- Thane Rabale,"Thane, Navi Mumbai",Full_Time,Associate,2.25,4.5,Digital Performance Marketing Executive- Thane Rabale role. Required skills gtm PPC Whatsapp Marketing meta SEO facebook Digital Campaigns Google AdWords. Experience level Associate. Employment type full time. Company Aspire Consultancy Services. Location Thane Navi Mumbai. Job description Run manage ads on Meta Google C Ads - paid campaigns Track review result using Google Analytics Microsoft Clarity GTM Power BI Handle SEO email WhatsApp marketing campaign Create funnel landing page run retargeting campaign,indian_job_market_2025,,,,,,,,,,,3.375,Digital Performance Marketing Executive- Thane Rabale Digital Performance Marketing Executive- Thane Rabale role. Required skills gtm PPC Whatsapp Marketing meta SEO facebook Digital Campaigns Google AdWords. Experience level Associate. Employment type full time. Company Aspire Consultancy Services. Location Thane Navi Mumbai. Job description Run manage ads on Meta Google C Ads - paid campaigns Track review result using Google Analytics Microsoft Clarity GTM Power BI Handle SEO email WhatsApp marketing campaign Create funnel landing page run retargeting campaign,Power BI,1,0,0,0,0,0,0,0,1,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Digital Performance Marketing Executive- Thane Rabale Digital Performance Marketing Executive- Thane Rabale role. Required skills gtm PPC Whatsapp Marketing meta SEO facebook Digital Campaigns Google AdWords. Experience level Associate. Employment type full time. Company Aspire Consultancy Services. Location Thane Navi Mumbai. Job description Run manage ads on Meta Google C Ads - paid campaigns Track review result using Google Analytics Microsoft Clarity GTM Power BI Handle SEO email WhatsApp marketing campaign Create funnel landing page run retargeting campaign Power BI
INDIA2025_11025502227,2026-05-21,Guidehouse,Assistant Manager Data Analyst,"Chennai, Thiruvananthapuram",Full_Time,Mid,2.5,3.5,Assistant Manager Data Analyst role. Required skills python data analysis data management data analytics bi power bi machine learning dashboards. Experience level Mid. Employment type full time. Company Guidehouse. Location Chennai Thiruvananthapuram. Job description A bachelors degree in computer science Information Management Statistics or a comparable discipline. Seven or more years of experience in data analytics or data science roles Prior experience working with MS Office advanced Excel Power BI and VBA Macros,indian_job_market_2025,,,,,,,,,,,3.0,Assistant Manager Data Analyst Assistant Manager Data Analyst role. Required skills python data analysis data management data analytics bi power bi machine learning dashboards. Experience level Mid. Employment type full time. Company Guidehouse. Location Chennai Thiruvananthapuram. Job description A bachelors degree in computer science Information Management Statistics or a comparable discipline. Seven or more years of experience in data analytics or data science roles Prior experience working with MS Office advanced Excel Power BI and VBA Macros,Machine Learning|Python|Statistics|Excel|Power BI,5,0,0,0,1,0,1,1,2,Data Analytics,Data Analyst,0.85,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Assistant Manager Data Analyst Assistant Manager Data Analyst role. Required skills python data analysis data management data analytics bi power bi machine learning dashboards. Experience level Mid. Employment type full time. Company Guidehouse. Location Chennai Thiruvananthapuram. Job description A bachelors degree in computer science Information Management Statistics or a comparable discipline. Seven or more years of experience in data analytics or data science roles Prior experience working with MS Office advanced Excel Power BI and VBA Macros Machine Learning Python Statistics Excel Power BI
INDIA2025_240925034762,2026-05-14,Bajaj Finance,Business Analyst,Bengaluru,Full_Time,Associate,9.0,14.0,Business Analyst role. Required skills PMO PMO Management Pmo Project Management Business analysis Project. Experience level Associate. Employment type full time. Company Bajaj Finance. Location Bengaluru. Job description Experience in defining clearly identifiable work items prioritizing tasks and managing team of developers or analysts Preferred candidate profile . 2+ years of technical program management experience 4 6 years of experience working directly with development and testing teams,indian_job_market_2025,,,,,,,,,,,11.5,Business Analyst Business Analyst role. Required skills PMO PMO Management Pmo Project Management Business analysis Project. Experience level Associate. Employment type full time. Company Bajaj Finance. Location Bengaluru. Job description Experience in defining clearly identifiable work items prioritizing tasks and managing team of developers or analysts Preferred candidate profile . 2+ years of technical program management experience 4 6 years of experience working directly with development and testing teams,,0,0,0,0,0,0,0,0,0,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Business Analyst Business Analyst role. Required skills PMO PMO Management Pmo Project Management Business analysis Project. Experience level Associate. Employment type full time. Company Bajaj Finance. Location Bengaluru. Job description Experience in defining clearly identifiable work items prioritizing tasks and managing team of developers or analysts Preferred candidate profile . 2+ years of technical program management experience 4 6 years of experience working directly with development and testing teams 
INDIA2025_230925010756,2026-05-13,Rankwatch,Fullstack Developer,Hybrid - Gurugram,Full_Time,Entry,3.0,6.0,Fullstack Developer role. Required skills Fullstack Development MySQL Javascript CSS GIT Celery Redis Bootstrap. Experience level Entry. Employment type full time. Company Rankwatch. Location Hybrid - Gurugram. Job description Must have solid experience with Python and Flask proficiency in JavaScript HTML/CSS and Bootstrap strong skills in MySQL and Redis familiarity with Git workflows and hands-on experience integrating OpenAI APIs.,indian_job_market_2025,,,,,,,,,,,4.5,Fullstack Developer Fullstack Developer role. Required skills Fullstack Development MySQL Javascript CSS GIT Celery Redis Bootstrap. Experience level Entry. Employment type full time. Company Rankwatch. Location Hybrid - Gurugram. Job description Must have solid experience with Python and Flask proficiency in JavaScript HTML/CSS and Bootstrap strong skills in MySQL and Redis familiarity with Git workflows and hands-on experience integrating OpenAI APIs.,MySQL|APIs|Git|Python,4,0,0,1,0,0,3,0,0,AI Product Engineering,AI Engineer,0.65,keyword_rules,LLM|RAG|Prompt Engineering|LangChain|Vector Database|Python|APIs,Fullstack Developer Fullstack Developer role. Required skills Fullstack Development MySQL Javascript CSS GIT Celery Redis Bootstrap. Experience level Entry. Employment type full time. Company Rankwatch. Location Hybrid - Gurugram. Job description Must have solid experience with Python and Flask proficiency in JavaScript HTML/CSS and Bootstrap strong skills in MySQL and Redis familiarity with Git workflows and hands-on experience integrating OpenAI APIs. MySQL APIs Git Python
INDIA2025_280925003728,2026-05-18,DOT Net Tricks Innovation,Dot Net Developer,Greater Noida,Full_Time,Entry,2.0,3.5,Dot Net Developer role. Required skills C# Rest API .net core Backend development CSS Asp.net Core OOPS Problem Solving. Experience level Entry. Employment type full time. Company DOT Net Tricks Innovation. Location Greater Noida. Job description Research and learn new tools frameworks and technologies during the internship Strong programming knowledge in C# .NET Core ASP.NET MVC Entity Framework academic or project-based or Industry Experience Good understanding of SQL Server database design HTML CSS JavaScript and REST APIs Familiarity with Azure cloud deployment or microservices good to have,indian_job_market_2025,,,,,,,,,,,2.75,Dot Net Developer Dot Net Developer role. Required skills C# Rest API .net core Backend development CSS Asp.net Core OOPS Problem Solving. Experience level Entry. Employment type full time. Company DOT Net Tricks Innovation. Location Greater Noida. Job description Research and learn new tools frameworks and technologies during the internship Strong programming knowledge in C# .NET Core ASP.NET MVC Entity Framework academic or project-based or Industry Experience Good understanding of SQL Server database design HTML CSS JavaScript and REST APIs Familiarity with Azure cloud deployment or microservices good to have,Azure|APIs|SQL,3,0,1,0,0,0,2,0,0,Data Analytics,Data Analyst,0.65,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,Dot Net Developer Dot Net Developer role. Required skills C# Rest API .net core Backend development CSS Asp.net Core OOPS Problem Solving. Experience level Entry. Employment type full time. Company DOT Net Tricks Innovation. Location Greater Noida. Job description Research and learn new tools frameworks and technologies during the internship Strong programming knowledge in C# .NET Core ASP.NET MVC Entity Framework academic or project-based or Industry Experience Good understanding of SQL Server database design HTML CSS JavaScript and REST APIs Familiarity with Azure cloud deployment or microservices good to have Azure APIs SQL
INDIA2025_230925019774,2026-05-13,Srivango,TS - AI ML,"Hyderabad, Bengaluru, Mumbai (All Areas)",Full_Time,Mid,8.0,18.0,TS - AI ML role. Required skills Machine Learning Natural Language Processing AI LLM Deep Learning Ml Processing Machine. Experience level Mid. Employment type full time. Company Srivango. Location Hyderabad Bengaluru Mumbai All Areas . Job description We have job opening for AI/ML Engineer with exp of GENAI NLP Deep Learning LLM Models,indian_job_market_2025,,,,,,,,,,,13.0,TS - AI ML TS - AI ML role. Required skills Machine Learning Natural Language Processing AI LLM Deep Learning Ml Processing Machine. Experience level Mid. Employment type full time. Company Srivango. Location Hyderabad Bengaluru Mumbai All Areas . Job description We have job opening for AI/ML Engineer with exp of GENAI NLP Deep Learning LLM Models,Machine Learning|LLM|Natural Language Processing,3,0,0,0,1,2,0,0,0,Data Science,Data Scientist,0.75,keyword_rules,Python|SQL|Machine Learning|Statistics|Scikit-learn|Model Evaluation|Data Visualization,TS - AI ML TS - AI ML role. Required skills Machine Learning Natural Language Processing AI LLM Deep Learning Ml Processing Machine. Experience level Mid. Employment type full time. Company Srivango. Location Hyderabad Bengaluru Mumbai All Areas . Job description We have job opening for AI/ML Engineer with exp of GENAI NLP Deep Learning LLM Models Machine Learning LLM Natural Language Processing
INDIA2025_31025015143,2026-05-23,Symphoni Hr,SAP Master Data Governance - MDG,"Warangal, Hyderabad",Full_Time,Senior,25.0,37.5,SAP Master Data Governance - MDG role. Required skills Sap Master Data Governance Sap Mdg SAP BW Sap Business Objects Data Services Power Bi Azure Data Lake Azure Databricks Hana. Experience level Senior. Employment type full time. Company Symphoni Hr. Location Warangal Hyderabad. Job description SAP MDG SAP BW on Hana SAP Business Objects Power BI Azure Data Lake Azure Databricks 28LPA-4c 35LpPA 4D WFO-. Location Hyderabad ap. Varangal. blr. Notice Immediate 30 Days Skills SAP MDG SAP BW on HANA SAP Business Objects Power BI Azure Data Lake Azure Databricks Summary Lead solution design and delivery across SAP and Azure platforms. Blend functional and technical expertise to drive data transformation reporting and analytics. Operate at a strategic level with hands-on capability across BI and cloud tools.,indian_job_market_2025,,,,,,,,,,,31.25,SAP Master Data Governance - MDG SAP Master Data Governance - MDG role. Required skills Sap Master Data Governance Sap Mdg SAP BW Sap Business Objects Data Services Power Bi Azure Data Lake Azure Databricks Hana. Experience level Senior. Employment type full time. Company Symphoni Hr. Location Warangal Hyderabad. Job description SAP MDG SAP BW on Hana SAP Business Objects Power BI Azure Data Lake Azure Databricks 28LPA-4c 35LpPA 4D WFO-. Location Hyderabad ap. Varangal. blr. Notice Immediate 30 Days Skills SAP MDG SAP BW on HANA SAP Business Objects Power BI Azure Data Lake Azure Databricks Summary Lead solution design and delivery across SAP and Azure platforms. Blend functional and technical expertise to drive data transformation reporting and analytics. Operate at a strategic level with hands-on capability across BI and cloud tools.,Azure|Databricks|KPI Reporting|Power BI,4,0,1,1,0,0,0,0,2,Data Analytics,Data Analyst,0.75,keyword_rules,SQL|Excel|Power BI|Tableau|Data Visualization|Statistics|KPI Reporting,SAP Master Data Governance - MDG SAP Master Data Governance - MDG role. Required skills Sap Master Data Governance Sap Mdg SAP BW Sap Business Objects Data Services Power Bi Azure Data Lake Azure Databricks Hana. Experience level Senior. Employment type full time. Company Symphoni Hr. Location Warangal Hyderabad. Job description SAP MDG SAP BW on Hana SAP Business Objects Power BI Azure Data Lake Azure Databricks 28LPA-4c 35LpPA 4D WFO-. Location Hyderabad ap. Varangal. blr. Notice Immediate 30 Days Skills SAP MDG SAP BW on HANA SAP Business Objects Power BI Azure Data Lake Azure Databricks Summary Lead solution design and delivery across SAP and Azure platforms. Blend functional and technical expertise to drive data transformation reporting and analytics. Operate at a strategic level with hands-on capability across BI and cloud tools. Azure Databricks KPI Reporting Power BI
